enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,job_stability,low_experience,recent_job_change,high_experience
25060,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,Other,9,7,Pvt Ltd,4,34,0.0,0.4,0,0,0
5153,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,2,Pvt Ltd,1,76,1.0,0.16666666666666666,0,1,0
21093,city_91,0.691,Female,No relevent experience,no_enrollment,Graduate,STEM,0,2,Unknown,0,18,1.0,0.0,1,1,0
7643,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,3,2,Unknown,2,72,1.0,0.5,0,0,0
30177,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,7,4,Pvt Ltd,2,56,0.0,0.25,0,0,0
2787,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,18,2,Other,2,25,0.0,0.10526315789473684,0,0,1
1241,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,78,0.0,0.22727272727272727,0,0,1
19586,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,21,2,Unknown,1,33,1.0,0.045454545454545456,0,1,1
11783,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,STEM,5,2,Unknown,0,38,0.0,0.0,0,1,0
490,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Unknown,5,52,0.0,0.22727272727272727,0,0,1
22349,city_76,0.698,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21,1,Pvt Ltd,5,10,0.0,0.22727272727272727,0,0,1
28106,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21,1,Unknown,1,70,0.0,0.045454545454545456,0,1,1
7317,city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,11,2,Unknown,1,43,1.0,0.08333333333333333,0,1,1
22473,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,5,Pvt Ltd,2,105,0.0,0.2857142857142857,0,0,0
17061,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,7,Pvt Ltd,2,36,0.0,0.4,0,0,0
9009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5,Pvt Ltd,1,43,0.0,0.3333333333333333,1,1,0
23914,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,7,Pvt Ltd,5,25,0.0,0.35714285714285715,0,0,1
27253,city_27,0.848,Male,No relevent experience,no_enrollment,Graduate,No Major,1,2,Unknown,1,290,0.0,0.5,1,1,0
15686,city_116,0.743,Unknown,No relevent experience,no_enrollment,Masters,STEM,7,2,Pvt Ltd,1,30,0.0,0.125,0,1,0
18028,city_103,0.92,Male,No relevent experience,Full time course,High School,STEM,9,2,Unknown,1,82,0.0,0.1,0,1,0
26958,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,4,5,Pvt Ltd,2,60,1.0,0.4,0,0,0
4940,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,10,7,Pvt Ltd,1,218,1.0,0.09090909090909091,0,1,1
21778,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,15,1.0,0.22727272727272727,0,0,1
15698,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,5,35,0.0,0.22727272727272727,0,0,1
20033,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,5,Pvt Ltd,1,25,1.0,0.07142857142857142,0,1,1
27366,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,0,2,Unknown,0,23,0.0,0.0,1,1,0
10557,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,9,2,Early Stage Startup,0,218,1.0,0.0,0,1,0
16106,city_61,0.913,Male,No relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,5,134,0.0,0.22727272727272727,0,0,1
246,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,0,65,0.0,0.0,0,1,0
21796,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,20,2,Pvt Ltd,1,70,0.0,0.047619047619047616,0,1,1
25162,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,2,Unknown,1,135,0.0,0.07692307692307693,0,1,1
32544,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,96,0.0,0.22727272727272727,0,0,1
3557,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,1,2,Pvt Ltd,0,15,1.0,0.0,1,1,0
2463,city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,Humanities,4,2,Unknown,1,43,0.0,0.2,0,1,0
4615,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1,Pvt Ltd,1,144,0.0,0.16666666666666666,0,1,0
15394,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Unknown,2,121,1.0,0.3333333333333333,0,0,0
5570,city_155,0.556,Male,Has relevent experience,Full time course,Graduate,STEM,6,2,Pvt Ltd,1,32,1.0,0.14285714285714285,0,1,0
8534,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,3,89,0.0,0.42857142857142855,0,0,0
12808,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,4,Other,1,16,0.0,0.2,0,1,0
14418,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2,2,Pvt Ltd,1,302,1.0,0.3333333333333333,1,1,0
32054,city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,STEM,4,1,Pvt Ltd,1,40,1.0,0.2,0,1,0
544,city_160,0.92,Female,Has relevent experience,no_enrollment,High School,STEM,10,2,Funded Startup,1,35,1.0,0.09090909090909091,0,1,1
15999,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,19,5,Pvt Ltd,4,50,0.0,0.2,0,0,1
22441,city_101,0.5579999999999999,Unknown,Has relevent experience,Part time course,Masters,STEM,5,0,Pvt Ltd,1,87,0.0,0.16666666666666666,0,1,0
5059,city_23,0.899,Unknown,No relevent experience,no_enrollment,Graduate,STEM,0,2,Unknown,0,96,1.0,0.0,1,1,0
5165,city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,3,2,Pvt Ltd,0,2,0.0,0.0,0,1,0
7301,city_67,0.855,Male,Has relevent experience,Full time course,Masters,STEM,10,3,Pvt Ltd,2,38,0.0,0.18181818181818182,0,0,1
7177,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3,Pvt Ltd,5,7,1.0,0.5,0,0,0
14453,city_74,0.579,Male,Has relevent experience,no_enrollment,Masters,STEM,8,3,Pvt Ltd,3,50,1.0,0.3333333333333333,0,0,0
17105,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,7,Pvt Ltd,0,43,0.0,0.0,0,1,0
20046,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,2,2,Unknown,1,9,0.0,0.3333333333333333,1,1,0
29250,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,2,Pvt Ltd,1,144,1.0,0.3333333333333333,1,1,0
8458,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,Humanities,6,2,Unknown,1,36,0.0,0.14285714285714285,0,1,0
25676,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,4,Pvt Ltd,0,48,1.0,0.0,0,1,1
48,city_23,0.899,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,2,Pvt Ltd,1,37,0.0,0.3333333333333333,1,1,0
17327,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,No Major,4,1,Pvt Ltd,2,18,1.0,0.4,0,0,0
6325,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,5,Pvt Ltd,1,102,0.0,0.1,0,1,0
28472,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3,Pvt Ltd,2,124,0.0,0.3333333333333333,0,0,0
17862,city_149,0.6890000000000001,Female,Has relevent experience,Full time course,Graduate,STEM,14,2,Unknown,5,51,1.0,0.3333333333333333,0,0,1
19038,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,2,Unknown,1,312,0.0,0.05263157894736842,0,1,1
31800,city_28,0.939,Male,No relevent experience,Full time course,High School,STEM,7,2,Unknown,1,182,0.0,0.125,0,1,0
15790,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,132,0.0,0.2,0,1,0
1595,city_75,0.939,Male,No relevent experience,no_enrollment,Phd,STEM,21,2,Unknown,5,82,0.0,0.22727272727272727,0,0,1
8654,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,1,Funded Startup,1,135,0.0,0.125,0,1,0
24096,city_97,0.925,Unknown,Has relevent experience,Part time course,Graduate,STEM,13,2,Early Stage Startup,2,13,0.0,0.14285714285714285,0,0,1
23780,city_136,0.897,Unknown,No relevent experience,no_enrollment,Primary School,STEM,0,2,Unknown,1,50,0.0,1.0,1,1,0
11216,city_103,0.92,Male,Has relevent experience,Full time course,Phd,Other,13,6,Pvt Ltd,5,28,0.0,0.35714285714285715,0,0,1
32413,city_93,0.865,Male,No relevent experience,no_enrollment,Primary School,STEM,5,2,Unknown,0,40,0.0,0.0,0,1,0
11675,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,2,Pvt Ltd,5,170,0.0,0.2631578947368421,0,0,1
4008,city_114,0.926,Male,Has relevent experience,Full time course,Masters,Other,10,2,Public Sector,4,28,0.0,0.36363636363636365,0,0,1
8989,city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,No Major,11,2,Unknown,0,66,0.0,0.0,0,1,1
26122,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,1,9,0.0,0.045454545454545456,0,1,1
4139,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5,Pvt Ltd,4,11,1.0,0.26666666666666666,0,0,1
16343,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,Pvt Ltd,1,17,0.0,0.08333333333333333,0,1,1
25352,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,0,Unknown,1,118,0.0,0.08333333333333333,0,1,1
22878,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,7,Public Sector,5,29,0.0,0.45454545454545453,0,0,1
4632,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,9,2,Pvt Ltd,0,182,0.0,0.0,0,1,0
5244,city_23,0.899,Female,Has relevent experience,no_enrollment,Masters,STEM,15,3,Unknown,4,76,0.0,0.25,0,0,1
30917,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Business Degree,21,2,Unknown,5,33,1.0,0.22727272727272727,0,0,1
27808,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2,Pvt Ltd,1,72,0.0,0.1,0,1,0
4556,city_21,0.624,Unknown,No relevent experience,Full time course,High School,STEM,2,2,Unknown,1,107,0.0,0.3333333333333333,1,1,0
25089,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,0,Early Stage Startup,0,8,0.0,0.0,0,1,0
21528,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,15,2,Unknown,1,66,1.0,0.0625,0,1,1
3718,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Unknown,2,46,1.0,0.09090909090909091,0,0,1
698,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,1,1,Pvt Ltd,1,107,0.0,0.5,1,1,0
10924,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,3,Pvt Ltd,0,94,0.0,0.0,0,1,0
8510,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5,Public Sector,0,50,0.0,0.0,0,1,1
6904,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,1,2,Unknown,1,39,1.0,0.5,1,1,0
21560,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,21,2,Pvt Ltd,2,37,0.0,0.09090909090909091,0,0,1
22490,city_114,0.926,Male,No relevent experience,Full time course,High School,STEM,6,7,Pvt Ltd,4,144,0.0,0.5714285714285714,0,0,0
7273,city_118,0.722,Unknown,Has relevent experience,Part time course,Masters,STEM,10,5,Pvt Ltd,3,19,1.0,0.2727272727272727,0,0,1
32515,city_114,0.926,Other,Has relevent experience,no_enrollment,High School,STEM,16,2,Unknown,2,28,0.0,0.11764705882352941,0,0,1
7646,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,10,2,Unknown,1,47,1.0,0.09090909090909091,0,1,1
27728,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Public Sector,5,7,0.0,0.22727272727272727,0,0,1
5010,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4,Pvt Ltd,2,42,0.0,0.15384615384615385,0,0,1
32024,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,5,5,Public Sector,2,37,0.0,0.3333333333333333,0,0,0
16988,city_160,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,10,5,Public Sector,1,48,0.0,0.09090909090909091,0,1,1
16478,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,2,3,Pvt Ltd,1,46,0.0,0.3333333333333333,1,1,0
1791,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,0,Early Stage Startup,1,78,0.0,0.3333333333333333,1,1,0
10441,city_99,0.915,Female,Has relevent experience,no_enrollment,Phd,STEM,21,5,Public Sector,0,110,0.0,0.0,0,1,1
5845,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,0,1,Public Sector,1,102,1.0,1.0,1,1,0
10081,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,0,Early Stage Startup,1,8,0.0,0.16666666666666666,0,1,0
7692,city_11,0.55,Male,Has relevent experience,Full time course,Masters,STEM,21,2,Unknown,5,128,1.0,0.22727272727272727,0,0,1
6002,city_102,0.804,Unknown,Has relevent experience,Full time course,Graduate,STEM,14,2,Public Sector,2,46,0.0,0.13333333333333333,0,0,1
30324,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,3,Public Sector,5,24,0.0,0.4166666666666667,0,0,1
27171,city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,7,2,Unknown,3,13,0.0,0.375,0,0,0
22137,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,7,NGO,3,84,0.0,0.2727272727272727,0,0,1
6549,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Pvt Ltd,1,36,1.0,0.045454545454545456,0,1,1
2217,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5,Pvt Ltd,1,6,0.0,0.09090909090909091,0,1,1
21102,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,0,Pvt Ltd,2,34,0.0,0.5,0,0,0
9186,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,0,Pvt Ltd,0,100,0.0,0.0,0,1,0
18482,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Pvt Ltd,1,52,0.0,0.16666666666666666,0,1,0
8842,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,2,Pvt Ltd,5,74,0.0,1.25,0,0,0
18304,city_64,0.6659999999999999,Male,No relevent experience,Full time course,High School,STEM,2,2,Unknown,1,110,0.0,0.3333333333333333,1,1,0
24911,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,2,Pvt Ltd,1,131,0.0,0.045454545454545456,0,1,1
30338,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21,5,Pvt Ltd,2,12,0.0,0.09090909090909091,0,0,1
29732,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,2,Unknown,1,6,1.0,0.2,0,1,0
7348,city_67,0.855,Male,No relevent experience,Full time course,Graduate,STEM,3,5,Pvt Ltd,1,51,0.0,0.25,0,1,0
24697,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,8,2,Unknown,0,56,0.0,0.0,0,1,0
5332,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5,Pvt Ltd,2,18,0.0,0.15384615384615385,0,0,1
7668,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,6,Pvt Ltd,2,136,0.0,0.16666666666666666,0,0,1
29917,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,4,2,Unknown,1,14,1.0,0.2,0,1,0
32687,city_42,0.563,Unknown,Has relevent experience,Full time course,Phd,STEM,0,2,Unknown,1,43,1.0,1.0,1,1,0
5103,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Public Sector,1,108,0.0,0.045454545454545456,0,1,1
23634,city_73,0.754,Unknown,Has relevent experience,Full time course,High School,STEM,15,2,Pvt Ltd,5,41,0.0,0.3125,0,0,1
4161,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3,Pvt Ltd,1,70,0.0,0.14285714285714285,0,1,0
17926,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,7,Pvt Ltd,2,168,0.0,0.14285714285714285,0,0,1
17409,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2,Funded Startup,1,224,0.0,0.06666666666666667,0,1,1
24696,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,3,228,0.0,0.13636363636363635,0,0,1
8628,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4,Pvt Ltd,1,131,0.0,0.125,0,1,0
7803,city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,2,6,Pvt Ltd,1,46,0.0,0.3333333333333333,1,1,0
26593,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,2,Unknown,1,44,0.0,0.06666666666666667,0,1,1
19446,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,2,3,Early Stage Startup,1,7,0.0,0.3333333333333333,1,1,0
11623,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,0,1,Pvt Ltd,1,68,1.0,1.0,1,1,0
24843,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,4,2,Unknown,0,23,0.0,0.0,0,1,0
27457,city_83,0.923,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21,0,Pvt Ltd,5,83,0.0,0.22727272727272727,0,0,1
26222,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,0,Early Stage Startup,1,149,0.0,0.2,0,1,0
13702,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,6,Pvt Ltd,1,162,0.0,0.16666666666666666,0,1,0
10496,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,2,Unknown,1,27,1.0,0.25,0,1,0
9028,city_165,0.903,Unknown,Has relevent experience,Full time course,Graduate,STEM,6,1,Funded Startup,5,119,0.0,0.7142857142857143,0,0,0
23697,city_149,0.6890000000000001,Unknown,No relevent experience,no_enrollment,High School,STEM,12,2,Unknown,0,41,0.0,0.0,0,1,1
17258,city_11,0.55,Unknown,No relevent experience,Full time course,Graduate,STEM,0,2,Other,0,72,1.0,0.0,1,1,0
29118,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,7,Pvt Ltd,1,3,0.0,0.14285714285714285,0,1,0
21009,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,2,Pvt Ltd,2,28,0.0,0.16666666666666666,0,0,1
17416,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,1,Pvt Ltd,1,39,0.0,0.125,0,1,0
16999,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,No Major,6,0,Pvt Ltd,3,144,0.0,0.42857142857142855,0,0,0
21113,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,2,Unknown,1,184,1.0,0.125,0,1,0
6814,city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,Other,5,1,Funded Startup,3,37,0.0,0.5,0,0,0
2286,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,2,Pvt Ltd,1,40,1.0,0.2,0,1,0
31848,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,7,Pvt Ltd,1,44,0.0,0.125,0,1,0
14978,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1,Early Stage Startup,1,23,0.0,0.07692307692307693,0,1,1
25014,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21,2,Pvt Ltd,3,138,0.0,0.13636363636363635,0,0,1
29058,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,3,Pvt Ltd,2,76,0.0,0.125,0,0,1
8650,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,Other,5,2,Pvt Ltd,2,29,0.0,0.3333333333333333,0,0,0
25602,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,2,Unknown,1,150,0.0,0.0625,0,1,1
12933,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,9,7,Pvt Ltd,1,61,0.0,0.1,0,1,0
17558,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,2,Unknown,3,25,0.0,0.5,0,0,0
3475,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,1,130,0.0,0.045454545454545456,0,1,1
27973,city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,8,2,Pvt Ltd,1,7,0.0,0.1111111111111111,0,1,0
19905,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,5,Pvt Ltd,5,62,0.0,0.25,0,0,1
20382,city_21,0.624,Unknown,No relevent experience,Part time course,Graduate,STEM,0,2,Unknown,1,89,1.0,1.0,1,1,0
5940,city_44,0.725,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,5,Pvt Ltd,2,18,0.0,0.2,0,0,0
15220,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21,5,Public Sector,5,92,0.0,0.22727272727272727,0,0,1
31035,city_126,0.479,Unknown,No relevent experience,no_enrollment,High School,STEM,2,4,Pvt Ltd,2,39,0.0,0.6666666666666666,1,0,0
12590,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,2,Pvt Ltd,5,25,0.0,0.5555555555555556,0,0,0
30022,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,0,Pvt Ltd,1,294,0.0,0.09090909090909091,0,1,1
22414,city_21,0.624,Unknown,No relevent experience,no_enrollment,High School,STEM,0,2,Unknown,1,2,0.0,1.0,1,1,0
4168,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,Business Degree,15,5,Pvt Ltd,2,1,0.0,0.125,0,0,1
10651,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,3,Pvt Ltd,2,14,0.0,0.09090909090909091,0,0,1
33164,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21,7,Pvt Ltd,5,80,0.0,0.22727272727272727,0,0,1
28376,city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,12,2,Unknown,1,88,0.0,0.07692307692307693,0,1,1
14024,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8,3,Public Sector,1,8,0.0,0.1111111111111111,0,1,0
15869,city_150,0.698,Unknown,No relevent experience,Full time course,High School,STEM,4,2,Unknown,2,54,0.0,0.4,0,0,0
